#Gene	Name/Description	Isoforms	2 T1 MeanExpLevel	2 T2 MeanExpLevel	2 T3 MeanExpLevel
NCAPD2	NCAPD2	4	123.17	93.92	101.64
NCAPD3	NCAPD3	2	58.94	56.92	58.5
NCAPG2	NCAPG2	6	82.65	115.89	121.19
NCAPH2	NCAPH2	7	226.23	253.06	286.31
NCBP1	NCBP1	6	322.53	293.04	353.01
NCBP2	NCBP2	7	1579.11	1821.42	1586.91
NCBP2-AS2	NCBP2-AS2	1	81.8	80.09	65.62
NCBP3_ITGAE	NCBP3_ITGAE	2	227.18	243.2	277.84
NCDN	NCDN	1	20.3	9.89	20.47
NCEH1	NCEH1	2	459.82	415.1	193.38
NCF2	NCF2	1	17.67	18.37	19.7
NCF4	NCF4	1	12.3	12.65	14.83
NCK1	NCK1	6	224.01	231.91	250.44
NCK2	NCK2	4	70.96	50.91	50.97
NCKAP1	NCKAP1	6	573.47	612.65	462.7
NCKAP1L	NCKAP1L	4	185.35	166.38	121.82
NCKAP5	NCKAP5	3	144.4	150.49	153.47
NCKAP5L	NCKAP5L	3	98.99	50.12	49.42
NCKIPSD	NCKIPSD	1	32.9	15.59	20.44
NCL	NCL	8	853.46	753.84	1009.26
NCLN	NCLN	2	213.94	167.13	154.08
NCMAP	NCMAP	4	389.41	379.33	271.72
NCOA1	NCOA1	11	779.85	787.82	923.82
NCOA2	NCOA2	7	2182.32	1952.35	1967.17
NCOA3	NCOA3	3	566.15	573.02	600.23
NCOA4	NCOA4	17	6642.11	8128.29	8028.07
NCOA5	NCOA5	3	116.77	114.88	147.29
NCOA6	NCOA6	5	486.19	411.85	515.02
NCOA7	NCOA7	5	133.07	150.95	177.71
NCOR1	NCOR1	7	1064.33	1101.67	1589.85
NCOR2	NCOR2	6	385.62	266.5	306.87
NCS1	NCS1	1	8.98	12.78	17.22
NCSTN	NCSTN	2	278.04	257.72	271.44
ND1	ND1	2	27106.43	21636.38	26880.1
ND2	ND2	1	6229.32	4292.95	5003.02
ND3	ND3	1	16665.68	14736.73	23392.46
ND4	ND4	2	48591.02	38735.54	36362.6
ND4L	ND4L	2	12482.38	10666.7	9399.39
ND5	ND5	2	35989.08	25997.49	26754.65
ND6	ND6	2	8330.4	9961.33	8364.73
NDC1	NDC1	1	97.15	104.46	103.59
NDE1	NDE1	1	21.03	24.67	7.07
NDEL1	NDEL1	4	121.28	171.98	183.86
NDFIP1	NDFIP1	3	600.15	625.05	614.76
NDFIP2	NDFIP2	3	296.38	309.45	354.4
NDRG1	NDRG1	2	56.29	52.46	64.27
NDRG2	NDRG2	16	4913.65	4069.88	4215.21
NDRG3	NDRG3	4	101.39	113.37	102.32
NDST1	NDST1	4	818.43	673.22	483.27
NDST2	NDST2	3	130.59	111.15	111.72
NDUFA1	NDUFA1	2	255.2	289.37	206.5
NDUFA10	NDUFA10	10	673.7	686.47	550.94
NDUFA11	NDUFA11	1	270.02	285.17	251.22
NDUFA12	NDUFA12	1	191.27	247.83	173.65
NDUFA13	NDUFA13	2	692.94	768.74	547.02
NDUFA13_YJEFN3	NDUFA13_YJEFN3	1	15.56	15.54	8.38
NDUFA2	NDUFA2	1	445.4	553.0	397.94
NDUFA3	NDUFA3	3	250.18	246.34	185.9
NDUFA4	NDUFA4	2	1160.62	1395.37	941.98
NDUFA5	NDUFA5	2	303.3	399.79	304.11
NDUFA6	NDUFA6	3	302.69	339.27	262.55
NDUFA7	NDUFA7	2	206.93	218.15	194.21
NDUFA8	NDUFA8	2	309.93	322.59	304.08
NDUFA9	NDUFA9	5	618.85	629.87	495.45
NDUFAB1	NDUFAB1	4	310.14	352.71	251.77
NDUFAF1	NDUFAF1	1	116.41	108.8	104.36
NDUFAF3	NDUFAF3	2	197.24	222.01	187.83
NDUFAF4	NDUFAF4	2	73.23	104.08	86.98
NDUFAF5	NDUFAF5	3	55.26	49.16	83.2
NDUFAF6	NDUFAF6	3	47.43	55.29	52.23
NDUFAF7	NDUFAF7	2	109.82	115.61	114.49
NDUFAF8	NDUFAF8	2	78.57	84.78	79.36
NDUFB1	NDUFB1	2	125.7	145.91	117.09
NDUFB10	NDUFB10	2	390.55	445.69	417.12
NDUFB11	NDUFB11	1	432.1	483.93	351.42
NDUFB2	NDUFB2	2	370.19	448.56	349.15
NDUFB3	NDUFB3	2	99.1	107.95	86.8
NDUFB4	NDUFB4	1	220.24	216.42	206.19
NDUFB5	NDUFB5	3	284.55	296.35	204.24
NDUFB6	NDUFB6	5	276.69	308.96	273.86
NDUFB7	NDUFB7	2	263.64	254.26	272.66
NDUFB8	NDUFB8	4	523.44	594.32	476.06
NDUFB9	NDUFB9	3	1018.41	1032.87	822.42
NDUFC1	NDUFC1	1	116.08	127.04	93.79
NDUFC2	NDUFC2	2	311.23	324.58	330.35
NDUFS1	NDUFS1	8	919.55	993.09	805.06
NDUFS1_LOC113250548	NDUFS1_LOC113250548	1	33.38	14.08	12.07
NDUFS2	NDUFS2	6	1175.86	1182.38	770.5
NDUFS3	NDUFS3	5	259.02	280.36	212.62
NDUFS4	NDUFS4	3	385.79	472.37	378.69
NDUFS5	NDUFS5	3	452.25	520.68	542.66
NDUFS6	NDUFS6	2	193.19	198.55	167.57
NDUFS7	NDUFS7	4	364.66	298.06	268.46
NDUFS8	NDUFS8	4	202.29	168.13	125.14
NDUFV1	NDUFV1	1	671.4	587.11	422.29
NDUFV2	NDUFV2	4	503.94	573.98	490.26
NDUFV3	NDUFV3	2	164.32	187.74	165.39
NEB	NEB	1	15.98	15.6	19.17
NEBL	NEBL	5	3152.05	3361.74	2657.27
NECAP1	NECAP1	5	123.08	139.03	139.72
NECAP2	NECAP2	3	145.29	145.0	169.65
NECTIN1	NECTIN1	1	14.51	15.58	11.51
NECTIN2	NECTIN2	2	350.51	307.46	334.06
NECTIN3	NECTIN3	2	629.0	698.75	564.56
NEDD1	NEDD1	5	177.64	199.73	230.86
NEDD4	NEDD4	5	366.45	448.22	164.21
NEDD4L	NEDD4L	8	466.43	428.79	707.8
NEDD8	NEDD8	1	209.93	266.55	217.22
NEDD8_LOC113246034	NEDD8_LOC113246034	1	21.67	10.75	9.82
NEDD9	NEDD9	4	245.87	395.01	710.22
NEFL	NEFL	1	23.75	22.02	13.29
NEIL1	NEIL1	3	159.6	140.75	146.91
NEIL2	NEIL2	2	203.33	217.8	148.63
NEK10	NEK10	1	19.48	30.3	36.73
NEK11	NEK11	3	145.41	143.74	120.21
NEK3	NEK3	3	54.83	69.22	66.18
NEK4	NEK4	4	283.98	348.8	293.98
NEK6	NEK6	3	441.86	450.74	451.9
NEK7	NEK7	2	394.44	459.39	392.42
NEK8	NEK8	1	19.84	19.74	26.46
NEK9	NEK9	2	433.14	467.37	473.82
NELFA	NELFA	3	78.61	52.6	68.28
NELFCD	NELFCD	11	388.14	387.23	415.26
NELFE	NELFE	3	90.62	96.5	70.86
NELL2	NELL2	1	144.5	161.32	105.48
NEMF	NEMF	5	418.62	437.43	448.58
NEMP1	NEMP1	1	40.18	33.3	38.36
NEMP2	NEMP2	4	133.49	142.9	122.02
NENF	NENF	2	36.7	50.8	64.24
NEO1	NEO1	6	242.27	221.76	257.84
NEPRO	NEPRO	3	72.5	68.71	58.22
NES	NES	1	178.32	176.33	150.54
NET1	NET1	4	531.92	739.49	473.89
NEU1	NEU1	1	130.87	114.51	76.23
NEU2	NEU2	1	79.35	54.08	68.95
NEU3	NEU3	3	67.93	70.17	53.15
NEURL1B	NEURL1B	1	49.72	44.48	58.38
NEURL2_SPATA25	NEURL2_SPATA25	1	18.28	13.39	12.05
NEURL4	NEURL4	2	109.12	95.89	102.32
NF1	NF1	6	1287.04	1426.21	1364.81
NF2	NF2	6	259.39	258.84	322.7
NFAM1	NFAM1	1	34.53	19.79	28.87
NFAT5	NFAT5	6	826.39	813.86	981.28
NFATC1	NFATC1	3	73.06	74.39	48.42
NFATC2	NFATC2	1	13.16	9.96	17.29
NFATC2IP	NFATC2IP	2	66.52	70.7	66.7
NFATC3	NFATC3	5	358.86	306.04	347.77
NFATC4	NFATC4	3	55.83	69.17	88.51
NFE2L1	NFE2L1	6	976.58	846.11	744.69
NFE2L2	NFE2L2	6	1089.04	1045.42	1094.98
NFIA	NFIA	6	4115.12	3929.88	4783.22
NFIB	NFIB	7	1064.25	1286.89	1450.52
NFIC	NFIC	3	346.26	281.77	292.91
NFIL3	NFIL3	2	354.49	593.57	807.46
NFIX	NFIX	3	99.84	90.56	72.3
NFKB1	NFKB1	2	184.65	188.13	235.77
NFKB2	NFKB2	3	65.08	43.96	50.48
NFKBIA	NFKBIA	1	486.62	469.87	659.59
NFKBIB	NFKBIB	3	189.98	173.94	118.34
NFKBIE	NFKBIE	1	35.57	22.84	25.08
NFKBIL1	NFKBIL1	1	92.99	75.87	58.66
NFKBIZ	NFKBIZ	6	486.22	404.67	549.91
NFRKB	NFRKB	4	283.27	231.96	342.9
NFS1	NFS1	9	1485.77	1397.62	887.65
NFU1	NFU1	4	157.71	184.24	155.37
NFX1	NFX1	9	426.44	477.14	502.51
NFXL1	NFXL1	3	166.85	184.77	195.44
NFYA	NFYA	5	174.21	183.58	223.98
NFYB	NFYB	5	195.66	242.94	161.75
NFYC	NFYC	4	117.27	67.13	102.15
NGDN	NGDN	2	53.27	57.16	82.21
NGEF	NGEF	2	132.69	124.35	180.32
NGFR	NGFR	1	432.59	326.36	324.32
NGLY1	NGLY1	6	498.45	607.25	724.12
NGRN	NGRN	3	249.95	228.89	200.85
NHEJ1	NHEJ1	3	44.39	40.66	32.85
NHLRC1	NHLRC1	1	13.4	16.22	18.14
NHLRC2	NHLRC2	3	363.27	375.27	356.04
NHLRC3	NHLRC3	4	154.36	167.84	134.0
NHP2	NHP2	2	90.9	87.43	100.4
NHS	NHS	1	36.85	36.17	56.71
NHSL1	NHSL1	5	169.6	195.62	302.21
NHSL2	NHSL2	1	74.59	66.16	72.93
NICN1_AMT	NICN1_AMT	2	167.2	127.05	100.48
NID1	NID1	7	1217.02	1018.83	1327.23
NIF3L1	NIF3L1	4	134.71	143.94	140.05
NIFK	NIFK	5	622.03	709.58	648.93
NIN	NIN	4	151.18	190.43	132.2
NINJ1	NINJ1	3	140.93	134.14	130.74
NINL	NINL	2	54.74	47.13	60.38
NIP7	NIP7	1	10.71	14.46	27.74
NIPA1	NIPA1	1	48.12	54.91	34.33
NIPA2	NIPA2	5	245.25	277.84	315.14
NIPAL2	NIPAL2	1	16.15	16.82	8.29
NIPAL3	NIPAL3	2	135.21	120.5	101.29
NIPBL	NIPBL	7	903.77	998.53	1114.29
NIPSNAP1	NIPSNAP1	4	2384.24	2566.11	2218.9
NIPSNAP2	NIPSNAP2	7	377.68	366.89	375.87
NIPSNAP3A	NIPSNAP3A	1	118.74	145.51	100.88
NISCH	NISCH	5	389.54	333.83	329.21
NIT1	NIT1	5	304.71	307.14	208.12
NIT2	NIT2	3	651.38	697.06	540.33
NKAP	NKAP	1	222.02	223.34	204.48
NKAPD1	NKAPD1	4	91.81	128.55	103.76
NKD1	NKD1	1	18.55	21.16	12.49
NKD2	NKD2	1	16.96	18.27	6.73
NKIRAS1	NKIRAS1	3	288.86	262.71	232.37
NKIRAS2	NKIRAS2	2	85.94	87.84	96.11
NKRF	NKRF	1	32.14	32.28	31.77
NKTR	NKTR	10	743.41	816.94	1145.89
NLE1	NLE1	1	30.52	33.46	30.35
NLGN4X	NLGN4X	1	17.43	15.51	15.24
NLK	NLK	1	232.47	249.56	227.65
NLN	NLN	3	205.0	213.12	189.42
NLRC3	NLRC3	1	14.71	13.63	14.7
NLRC5	NLRC5	3	138.37	87.63	115.28
NLRP1	NLRP1	1	31.68	19.83	18.92
NLRX1	NLRX1	3	354.11	302.59	255.0
NMD3	NMD3	3	697.1	924.09	631.92
NME2	NME2	2	333.71	409.9	342.41
NME3	NME3	1	48.31	56.74	42.06
NME4	NME4	1	252.39	296.46	272.8
NME6	NME6	3	114.09	121.75	108.21
NME7	NME7	1	38.12	36.61	32.2
NME8	NME8	1	37.63	36.32	19.46
NMI	NMI	9	284.25	312.46	340.29
NMNAT1	NMNAT1	1	20.65	12.2	7.54
NMNAT1_LOC113270532	NMNAT1_LOC113270532	2	127.05	110.11	118.74
NMNAT3	NMNAT3	2	131.31	128.7	111.51
NMRAL1	NMRAL1	2	294.65	306.16	343.74
NMRK1	NMRK1	5	204.9	241.4	174.14
NMT1	NMT1	2	302.45	355.87	291.72
NMT2	NMT2	7	1384.72	1403.89	1700.69
NNMT	NNMT	9	2247.71	1964.45	1658.7
NNT	NNT	10	2225.77	2159.98	1288.63
NOA1	NOA1	2	110.6	94.9	61.76
NOB1	NOB1	3	41.03	39.61	52.02
NOC2L	NOC2L	8	317.74	323.07	317.75
NOC3L	NOC3L	4	132.3	119.48	142.98
NOC4L	NOC4L	1	32.78	38.92	43.59
NOCT	NOCT	5	956.38	1386.02	1983.87
NOD1	NOD1	2	71.41	36.16	30.18
NOD2	NOD2	1	21.14	19.9	28.52
NOL10	NOL10	5	129.21	143.04	178.43
NOL11	NOL11	5	255.34	313.44	302.68
NOL12	NOL12	3	171.9	130.55	159.52
NOL4L	NOL4L	1	15.98	14.13	17.33
NOL6	NOL6	2	62.0	61.3	44.51
NOL7	NOL7	4	246.2	226.08	286.8
NOL8	NOL8	5	87.45	89.93	162.33
NOL9	NOL9	3	212.4	225.85	271.41
NOLC1	NOLC1	2	168.93	199.77	210.8
NOM1	NOM1	3	220.71	230.52	266.22
NONO	NONO	11	1408.89	1499.01	1357.81
NOP10	NOP10	1	180.4	158.88	164.44
NOP14	NOP14	1	104.09	132.11	112.43
NOP16	NOP16	2	94.61	127.97	92.21
NOP2	NOP2	6	143.11	147.77	174.0
NOP53	NOP53	2	487.76	462.61	730.53
NOP56	NOP56	4	221.13	264.91	239.66
NOP58	NOP58	5	255.89	374.99	459.67
NOP9	NOP9	3	74.63	76.33	80.46
NOS3	NOS3	2	61.03	44.45	47.93
NOSIP	NOSIP	1	83.68	87.02	97.22
NOTCH2	NOTCH2	1	1055.91	1216.21	1465.66
NOTCH2NLR	NOTCH2NLR	1	88.58	101.49	138.39
NOTCH3	NOTCH3	1	77.83	74.57	102.16
NOTCH4	NOTCH4	2	92.43	99.37	60.27
NOTUM	NOTUM	1	632.64	704.66	688.14
novelGene_101	novelGene_101	1	27.28	44.78	11.3
novelGene_1025	novelGene_1025	1	14.32	13.4	19.62
novelGene_1031	novelGene_1031	1	16.56	20.51	15.64
novelGene_1034	novelGene_1034	1	40.66	30.56	25.74
novelGene_1035	novelGene_1035	1	18.87	16.57	16.81
novelGene_1042	novelGene_1042	1	11.02	11.32	14.91
novelGene_1066	novelGene_1066	1	16.58	21.85	16.32
novelGene_1072	novelGene_1072	1	7.42	5.93	22.32
novelGene_1082	novelGene_1082	1	33.81	63.89	24.87
novelGene_109	novelGene_109	1	91.79	84.53	125.94
novelGene_1092	novelGene_1092	1	42.29	36.61	31.44
novelGene_1094	novelGene_1094	1	9.0	23.97	7.64
novelGene_1096	novelGene_1096	1	140.43	185.71	60.65
novelGene_110	novelGene_110	1	14.04	10.05	17.84
novelGene_1101	novelGene_1101	1	35.05	53.79	80.74
novelGene_114	novelGene_114	1	11.42	26.41	7.24
novelGene_1142	novelGene_1142	1	18.75	12.23	15.84
novelGene_1145	novelGene_1145	1	10.18	13.84	16.7
novelGene_1158	novelGene_1158	1	144.59	107.48	111.5
novelGene_1168	novelGene_1168	1	24.37	38.02	13.77
novelGene_1171	novelGene_1171	1	92.22	87.55	84.87
novelGene_1172	novelGene_1172	1	32.69	29.83	55.3
novelGene_1174	novelGene_1174	1	13.38	11.7	19.24
novelGene_1175	novelGene_1175	1	18.37	20.4	19.44
novelGene_1177	novelGene_1177	1	20.21	20.37	19.45
novelGene_1179	novelGene_1179	1	19.55	22.35	24.7
novelGene_1180	novelGene_1180	1	268.59	401.43	317.01
novelGene_1181	novelGene_1181	1	30.75	45.37	50.92
novelGene_1183	novelGene_1183	1	13.97	23.53	18.22
novelGene_1188	novelGene_1188	1	22.88	25.96	31.41
novelGene_1189	novelGene_1189	1	10.06	3.3	16.66
novelGene_1200	novelGene_1200	1	13.43	14.47	16.64
novelGene_1204	novelGene_1204	1	29.5	28.13	28.72
novelGene_121	novelGene_121	1	58.46	68.53	74.13
novelGene_1210	novelGene_1210	1	34.13	67.23	37.14
novelGene_1212	novelGene_1212	1	15.29	34.05	125.71
novelGene_1216	novelGene_1216	1	18.28	12.8	17.79
novelGene_1226	novelGene_1226	1	47.0	29.43	44.69
novelGene_123	novelGene_123	1	24.15	32.58	30.48
novelGene_1230	novelGene_1230	1	14.19	9.83	15.85
novelGene_1231	novelGene_1231	1	13.97	12.82	35.06
novelGene_1252	novelGene_1252	1	13.42	14.16	18.63
novelGene_1257	novelGene_1257	1	15.19	9.93	11.43
novelGene_1286	novelGene_1286	1	14.21	11.66	51.95
novelGene_1294	novelGene_1294	1	11.92	13.59	22.37
novelGene_1297	novelGene_1297	1	93.74	109.5	95.42
novelGene_130	novelGene_130	1	39.57	59.39	32.38
novelGene_1301	novelGene_1301	1	15.0	16.52	30.1
novelGene_1302	novelGene_1302	1	44.79	54.34	90.27
novelGene_1303	novelGene_1303	1	142.05	143.3	285.04
novelGene_131	novelGene_131	1	71.69	61.11	80.45
novelGene_1322	novelGene_1322	1	84.87	84.53	78.4
novelGene_1330	novelGene_1330	1	134.13	182.57	49.89
novelGene_1369	novelGene_1369	1	27.03	27.2	36.33
novelGene_1413	novelGene_1413	1	27.27	27.57	41.61
novelGene_1414	novelGene_1414	1	8.17	15.06	17.52
novelGene_1415	novelGene_1415	1	44.26	35.61	53.1
novelGene_142	novelGene_142	1	16.06	15.48	5.61
novelGene_143	novelGene_143	1	19.9	27.19	20.73
novelGene_1446	novelGene_1446	1	19.26	12.09	20.03
novelGene_1457	novelGene_1457	1	26.43	28.16	21.75
novelGene_1459	novelGene_1459	1	24.37	19.55	24.64
novelGene_146	novelGene_146	1	38.26	45.86	81.0
novelGene_1499	novelGene_1499	1	21.65	22.95	36.97
novelGene_1503	novelGene_1503	1	30.74	26.14	34.58
novelGene_1504	novelGene_1504	1	73.43	62.12	76.58
novelGene_1521	novelGene_1521	1	34.8	38.64	32.87
novelGene_1522	novelGene_1522	1	105.29	166.35	137.52
novelGene_1527	novelGene_1527	1	31.27	24.13	27.2
novelGene_1540	novelGene_1540	1	18.96	16.56	14.16
novelGene_1555	novelGene_1555	1	17.77	23.77	47.03
novelGene_1566	novelGene_1566	1	57.0	48.55	80.0
novelGene_1580	novelGene_1580	1	51.41	51.41	49.31
novelGene_1583	novelGene_1583	1	39.19	34.18	50.28
novelGene_1585	novelGene_1585	1	19.19	17.44	26.89
novelGene_1588	novelGene_1588	1	22.15	17.11	19.79
novelGene_1613	novelGene_1613	1	24.99	27.86	26.19
novelGene_1617	novelGene_1617	1	20.77	20.38	25.66
novelGene_1627	novelGene_1627	1	26.0	19.77	28.51
novelGene_1641	novelGene_1641	1	104.27	118.36	115.77
novelGene_1644	novelGene_1644	1	33.75	51.22	21.96
novelGene_1645	novelGene_1645	1	21.64	17.93	8.9
novelGene_1647	novelGene_1647	1	22.59	17.0	28.97
novelGene_1649	novelGene_1649	1	310.06	214.8	301.7
novelGene_1650	novelGene_1650	1	1053.24	773.98	1314.21
novelGene_1651	novelGene_1651	1	41.57	35.67	31.6
novelGene_1652	novelGene_1652	1	167.98	137.59	92.18
novelGene_1654	novelGene_1654	1	165.05	125.85	200.24
novelGene_1656	novelGene_1656	1	104.48	90.42	120.96
novelGene_1659	novelGene_1659	1	39.85	43.01	37.46
novelGene_1682	novelGene_1682	1	19.38	20.47	27.03
novelGene_1686	novelGene_1686	1	19.62	11.95	4.4
novelGene_1725	novelGene_1725	1	212.8	184.81	213.62
novelGene_1728	novelGene_1728	1	15.1	12.28	35.87
novelGene_1739	novelGene_1739	1	16.0	12.71	10.83
novelGene_1748	novelGene_1748	1	12.25	11.59	14.22
novelGene_1750	novelGene_1750	1	105.53	91.02	162.43
novelGene_1757	novelGene_1757	1	17.06	20.36	14.37
novelGene_1779	novelGene_1779	1	376.79	365.46	332.7
novelGene_1877	novelGene_1877	1	22.74	19.09	20.16
novelGene_1880	novelGene_1880	1	16.4	19.31	21.88
novelGene_1893	novelGene_1893	1	240.02	248.88	358.65
novelGene_190	novelGene_190	1	48.09	46.55	56.99
novelGene_1901	novelGene_1901	1	17.32	14.04	11.63
novelGene_191	novelGene_191	1	16.12	17.09	21.38
novelGene_1924	novelGene_1924	1	14.39	21.4	21.93
novelGene_1947	novelGene_1947	1	41.4	34.18	15.72
novelGene_1953	novelGene_1953	1	19.79	35.92	7.78
novelGene_1963	novelGene_1963	1	2030.87	2710.04	1364.67
novelGene_1965	novelGene_1965	1	15.54	19.19	21.9
novelGene_1984	novelGene_1984	1	160.52	154.2	154.76
novelGene_200	novelGene_200	1	23.99	18.45	24.72
novelGene_2062	novelGene_2062	1	42.61	34.45	45.49
novelGene_207	novelGene_207	1	13.58	25.74	28.28
novelGene_208	novelGene_208	1	36.38	37.1	35.55
novelGene_2084	novelGene_2084	1	19.64	23.31	28.95
novelGene_2094	novelGene_2094	1	15.16	11.23	18.56
novelGene_2095	novelGene_2095	1	18.53	13.21	9.58
novelGene_2099	novelGene_2099	1	32.18	32.1	31.74
novelGene_2103	novelGene_2103	1	14.46	14.59	16.39
novelGene_2109	novelGene_2109	1	436.29	397.38	478.33
novelGene_2111	novelGene_2111	1	36.43	39.05	55.67
novelGene_2114	novelGene_2114	1	22.32	33.35	12.99
novelGene_2124	novelGene_2124	1	32.82	28.62	37.64
novelGene_2131	novelGene_2131	1	37.75	38.14	31.8
novelGene_2133	novelGene_2133	1	799.03	1430.39	579.57
novelGene_2134	novelGene_2134	1	343.79	634.03	246.91
novelGene_2144	novelGene_2144	1	48.83	39.0	29.89
novelGene_2145	novelGene_2145	1	106.83	71.8	83.49
novelGene_2146	novelGene_2146	1	32.76	32.37	25.53
novelGene_2194	novelGene_2194	1	73.86	58.89	30.14
novelGene_2198	novelGene_2198	1	14.49	14.35	24.71
novelGene_2213	novelGene_2213	1	26.79	26.29	20.31
novelGene_2215	novelGene_2215	1	15.3	18.6	5.45
novelGene_2217	novelGene_2217	1	39.53	37.22	43.09
novelGene_2222	novelGene_2222	1	35.86	32.61	43.98
novelGene_2225	novelGene_2225	1	169.56	120.96	37.73
novelGene_223	novelGene_223	1	132.18	111.01	122.17
novelGene_2230	novelGene_2230	1	159.95	161.2	241.15
novelGene_224	novelGene_224	1	139.65	146.96	97.31
novelGene_2241	novelGene_2241	1	77.0	69.33	141.75
novelGene_2243	novelGene_2243	1	319.3	249.34	151.39
novelGene_2244	novelGene_2244	1	118.06	122.51	7.68
novelGene_2245	novelGene_2245	1	174.46	157.17	61.13
novelGene_2246	novelGene_2246	1	473.25	431.68	126.85
novelGene_2248	novelGene_2248	1	62.17	76.19	81.56
novelGene_225	novelGene_225	1	65.25	65.24	39.31
novelGene_2250	novelGene_2250	1	51.01	51.38	65.35
novelGene_226	novelGene_226	1	210.87	148.88	139.87
novelGene_2264	novelGene_2264	1	24.74	24.05	30.44
novelGene_2294	novelGene_2294	1	38.06	31.13	30.78
novelGene_230	novelGene_230	1	42.37	34.88	41.74
novelGene_2324	novelGene_2324	1	2370.98	3958.46	1819.39
novelGene_2325	novelGene_2325	1	4883.06	7340.22	3363.87
novelGene_2326	novelGene_2326	1	1606.16	2883.92	1432.39
novelGene_2343	novelGene_2343	1	39.93	36.26	23.85
novelGene_2349	novelGene_2349	1	4.8	7.22	15.47
novelGene_2359	novelGene_2359	1	16.12	31.52	9.3
novelGene_2360	novelGene_2360	1	121.78	175.88	129.24
novelGene_237	novelGene_237	1	17.02	22.33	11.5
novelGene_2372	novelGene_2372	1	17.22	17.79	19.79
novelGene_2387	novelGene_2387	1	39.8	45.19	84.21
novelGene_24	novelGene_24	1	126.05	174.89	186.85
novelGene_2402	novelGene_2402	1	48.28	50.22	53.47
novelGene_2403	novelGene_2403	1	17.68	28.97	23.61
novelGene_2417	novelGene_2417	1	3036.54	2876.22	3076.7
novelGene_2433	novelGene_2433	1	19.76	36.71	17.77
novelGene_2435	novelGene_2435	1	36.41	24.09	35.43
novelGene_2440	novelGene_2440	1	514.16	678.89	647.66
novelGene_2441	novelGene_2441	1	64.92	89.0	71.1
novelGene_2442	novelGene_2442	1	49.75	77.17	100.18
novelGene_2456	novelGene_2456	1	95.83	92.4	52.1
novelGene_2457	novelGene_2457	1	74.56	93.42	65.39
novelGene_2459	novelGene_2459	1	258.27	262.54	246.14
novelGene_246	novelGene_246	1	50.11	52.63	99.09
novelGene_2462	novelGene_2462	1	38.69	23.41	26.53
novelGene_2470	novelGene_2470	1	71.13	67.98	128.4
novelGene_2471	novelGene_2471	1	18.3	15.19	25.39
novelGene_2481	novelGene_2481	1	98.41	70.5	120.15
novelGene_2482	novelGene_2482	1	108.93	87.52	119.25
novelGene_2483	novelGene_2483	1	17.18	7.78	17.82
novelGene_2484	novelGene_2484	1	45.07	28.94	61.56
novelGene_2485	novelGene_2485	1	21.9	19.11	19.03
novelGene_25	novelGene_25	1	274.21	337.95	441.23
novelGene_2511	novelGene_2511	1	20.14	27.24	57.44
novelGene_2513	novelGene_2513	1	18.87	14.57	10.51
novelGene_2514	novelGene_2514	1	546.54	789.07	229.72
novelGene_2516	novelGene_2516	1	171.85	253.51	94.62
novelGene_2518	novelGene_2518	1	286.29	343.48	434.05
novelGene_2538	novelGene_2538	1	64.04	45.6	45.18
novelGene_2540	novelGene_2540	1	44.27	37.15	51.91
novelGene_2541	novelGene_2541	1	57.61	63.92	119.6
novelGene_2576	novelGene_2576	1	129.87	121.03	142.91
novelGene_2580	novelGene_2580	1	33.49	55.97	48.88
novelGene_2581	novelGene_2581	1	17.54	5.31	15.91
novelGene_2582	novelGene_2582	1	13.6	10.87	23.15
novelGene_26	novelGene_26	1	17.14	17.33	14.06
novelGene_2601	novelGene_2601	1	58.45	57.28	92.08
novelGene_2610	novelGene_2610	1	69.36	100.16	62.34
novelGene_2648	novelGene_2648	1	22.45	23.22	20.94
novelGene_2653	novelGene_2653	1	49.62	51.03	53.05
novelGene_268	novelGene_268	1	28.52	25.8	14.16
novelGene_2692	novelGene_2692	1	15.97	15.74	18.86
novelGene_270	novelGene_270	1	38.02	18.3	29.35
novelGene_2706	novelGene_2706	1	33.21	40.08	53.04
novelGene_271	novelGene_271	1	24.21	12.19	12.11
novelGene_2725	novelGene_2725	1	17.18	15.12	19.59
novelGene_273	novelGene_273	1	22.91	19.24	23.76
novelGene_2731	novelGene_2731	1	31.91	23.46	40.5
novelGene_274	novelGene_274	1	23.56	24.25	53.43
novelGene_2745	novelGene_2745	1	37.55	20.27	9.39
novelGene_275	novelGene_275	1	105.13	102.18	108.34
novelGene_2750	novelGene_2750	1	26.41	19.69	25.64
novelGene_2751	novelGene_2751	1	52.22	54.21	81.79
novelGene_2758	novelGene_2758	1	41.82	34.54	27.5
novelGene_276	novelGene_276	1	683.81	1233.51	524.09
novelGene_277	novelGene_277	1	113.15	118.1	125.42
novelGene_2780	novelGene_2780	1	56.42	110.65	78.45
novelGene_2781	novelGene_2781	1	112.37	47.67	46.01
novelGene_2782	novelGene_2782	1	82.74	108.31	80.9
novelGene_2783	novelGene_2783	1	27.84	11.29	28.22
novelGene_2784	novelGene_2784	1	122.93	66.79	53.48
novelGene_2785	novelGene_2785	1	125.82	123.59	95.7
novelGene_2786	novelGene_2786	1	147.97	128.08	89.3
novelGene_2787	novelGene_2787	1	76.24	86.11	83.79
novelGene_2795	novelGene_2795	1	20.63	41.43	19.56
novelGene_280	novelGene_280	1	66.1	56.73	56.8
novelGene_2804	novelGene_2804	1	90.38	83.45	66.19
