#Gene	Name/Description	Isoforms	3 T1 MeanExpLevel	3 T2 MeanExpLevel	3 T3 MeanExpLevel
SEC11C	SEC11C	3	383.7	459.52	363.83
SEC13	SEC13	1	394.03	398.97	396.6
SEC14L1	SEC14L1	2	205.12	151.21	171.61
SEC14L5	SEC14L5	3	481.49	490.64	397.26
SEC22A	SEC22A	2	58.03	52.07	25.7
SEC22B	SEC22B	3	201.02	215.11	227.42
SEC22C	SEC22C	2	186.17	198.18	241.23
SEC23A	SEC23A	7	439.61	486.73	392.05
SEC23B	SEC23B	2	35.17	26.9	33.6
SEC23IP	SEC23IP	4	385.11	412.21	336.95
SEC24A	SEC24A	3	200.58	190.05	255.15
SEC24B	SEC24B	7	288.82	295.89	335.9
SEC24C	SEC24C	3	479.36	540.97	573.67
SEC24D	SEC24D	1	27.66	13.37	37.29
SEC31A	SEC31A	5	255.2	236.12	270.95
SEC31B	SEC31B	5	483.63	499.56	360.35
SEC61A1	SEC61A1	1	253.1	180.06	221.58
SEC61A2	SEC61A2	1	56.29	68.11	59.69
SEC61B	SEC61B	1	56.22	51.75	61.82
SEC61G	SEC61G	1	190.08	207.33	202.97
SEC62	SEC62	3	446.75	411.59	389.89
SEC63	SEC63	5	172.77	144.72	262.63
SECISBP2	SECISBP2	2	95.72	86.05	92.54
SECISBP2L	SECISBP2L	4	530.52	506.61	555.51
SEH1L	SEH1L	2	306.62	393.54	349.42
SEL1L	SEL1L	1	614.01	652.56	923.15
SEL1L3	SEL1L3	4	427.24	364.15	340.24
SELENBP1	SELENBP1	2	489.48	925.94	534.76
SELENOF	SELENOF	2	255.68	263.4	226.34
SELENOH	SELENOH	1	150.34	172.95	151.58
SELENOI	SELENOI	1	35.16	37.37	44.37
SELENOK	SELENOK	2	501.73	859.0	583.38
SELENOM	SELENOM	1	61.74	48.88	85.67
SELENON	SELENON	1	145.47	105.25	134.83
SELENOO	SELENOO	2	184.8	220.32	155.15
SELENOP	SELENOP	4	1889.61	1884.93	1591.95
SELENOS	SELENOS	2	175.91	166.35	170.53
SELENOT	SELENOT	5	347.0	401.58	393.58
SELENOW	SELENOW	1	652.73	673.57	488.41
SELPLG	SELPLG	1	20.76	17.58	18.03
SEMA3A	SEMA3A	2	39.24	13.18	50.45
SEMA3B	SEMA3B	2	31.62	24.29	41.52
SEMA3C	SEMA3C	1	1360.7	1212.73	1076.67
SEMA3D	SEMA3D	1	36.2	10.62	37.26
SEMA3F	SEMA3F	2	65.18	52.53	61.45
SEMA3G	SEMA3G	1	176.7	132.45	127.08
SEMA4B	SEMA4B	2	32.26	34.8	41.01
SEMA4C	SEMA4C	1	26.77	10.53	23.68
SEMA4D	SEMA4D	2	428.26	385.92	381.68
SEMA4F	SEMA4F	1	21.76	23.67	21.66
SEMA5A	SEMA5A	1	17.66	3.16	9.47
SEMA6A	SEMA6A	1	36.21	21.8	26.14
SEMA6C	SEMA6C	2	383.64	366.13	458.78
SEMA7A	SEMA7A	3	291.43	308.87	306.99
SENP1	SENP1	1	42.36	35.06	50.33
SENP2	SENP2	5	338.41	342.56	289.98
SENP3	SENP3	1	131.36	132.21	109.13
SENP5	SENP5	3	178.49	173.74	159.44
SENP6	SENP6	6	430.09	412.57	460.44
SENP7	SENP7	4	120.96	132.54	131.8
SENP8	SENP8	1	75.09	88.56	74.68
SEPHS1	SEPHS1	3	438.41	441.57	493.18
SEPHS2	SEPHS2	1	85.4	79.37	89.53
SEPSECS	SEPSECS	1	82.82	80.01	80.37
SEPT10	SEPT10	5	256.48	193.07	223.41
SEPT11	SEPT11	5	455.99	326.68	783.29
SEPT2	SEPT2	3	798.74	727.08	834.07
SEPT4	SEPT4	3	163.86	104.15	140.09
SEPT7	SEPT7	4	568.83	514.84	581.38
SEPT8	SEPT8	8	378.35	361.49	371.6
SEPT9	SEPT9	2	176.29	225.13	213.75
SERAC1	SERAC1	2	45.19	66.06	11.62
SERBP1	SERBP1	4	3263.13	3355.46	3495.34
SERBP1_LOC113254553	SERBP1_LOC113254553	1	420.62	471.01	450.69
SERF2	SERF2	3	2871.18	2874.56	1302.37
SERHL2	SERHL2	1	250.56	409.51	296.89
SERINC1	SERINC1	4	1874.16	2110.57	2005.59
SERINC2	SERINC2	2	489.64	516.77	448.34
SERINC3	SERINC3	3	494.52	508.75	454.12
SERINC5	SERINC5	2	77.02	43.51	64.23
SERP1	SERP1	1	128.7	123.37	145.23
SERPINB1	SERPINB1	3	194.75	218.34	179.2
SERPINB6	SERPINB6	2	88.67	95.24	117.69
SERPINB9	SERPINB9	1	34.24	32.67	49.9
SERPINC1	SERPINC1	1	39.45	33.72	37.94
SERPINE1	SERPINE1	1	39.75	35.61	23.11
SERPINE2	SERPINE2	1	91.43	81.04	88.71
SERPINF1	SERPINF1	2	279.04	147.81	98.39
SERPING1	SERPING1	3	405.68	237.39	318.17
SERPINH1	SERPINH1	2	455.88	257.85	245.82
SERTAD1	SERTAD1	1	68.85	51.49	84.86
SERTAD2	SERTAD2	1	89.21	48.7	93.84
SERTAD3	SERTAD3	1	86.18	94.83	136.41
SERTAD4	SERTAD4	1	30.94	12.58	21.55
SESN1	SESN1	5	1823.57	1735.69	980.08
SESN3	SESN3	2	234.3	183.79	633.68
SESTD1	SESTD1	7	303.32	283.48	386.9
SET	SET	3	957.69	922.44	973.23
SETD1A	SETD1A	1	34.25	19.35	36.7
SETD1B	SETD1B	1	38.34	19.63	47.07
SETD2	SETD2	3	558.86	514.53	586.66
SETD3	SETD3	1	1019.05	1018.29	1000.34
SETD4	SETD4	1	7.14	9.84	17.5
SETD5	SETD5	4	101.34	77.57	133.14
SETD6	SETD6	1	43.41	32.85	60.47
SETD7	SETD7	4	3530.81	3274.25	2249.11
SETD9	SETD9	3	88.01	97.29	155.98
SETDB1	SETDB1	2	117.58	109.91	140.24
SETX	SETX	6	582.67	632.42	745.16
SF1	SF1	6	261.62	214.66	274.06
SF3A1	SF3A1	2	201.36	170.95	206.75
SF3A2	SF3A2	1	57.76	50.45	63.5
SF3A3	SF3A3	1	210.19	229.49	196.57
SF3B1	SF3B1	5	769.04	691.9	895.99
SF3B2	SF3B2	2	515.97	544.72	625.62
SF3B3	SF3B3	2	528.83	521.56	399.58
SF3B4	SF3B4	2	59.2	54.47	66.9
SF3B5	SF3B5	1	206.05	206.99	184.4
SF3B6	SF3B6	1	185.94	217.81	194.91
SFI1	SFI1	1	26.23	24.13	26.32
SFMBT1	SFMBT1	4	136.6	192.67	189.75
SFMBT2	SFMBT2	1	20.89	17.54	16.56
SFPQ	SFPQ	3	360.13	282.23	452.18
SFRP2	SFRP2	1	40.32	3.52	16.93
SFRP4	SFRP4	1	261.41	69.65	180.58
SFSWAP	SFSWAP	3	142.27	121.74	173.53
SFT2D1	SFT2D1	1	50.07	54.9	64.82
SFT2D2	SFT2D2	2	230.43	189.69	238.37
SFT2D3	SFT2D3	1	67.39	64.12	129.78
SFXN1	SFXN1	2	52.58	28.03	48.37
SFXN4	SFXN4	7	217.32	231.9	306.24
SFXN5	SFXN5	1	568.68	576.49	395.7
SGCA	SGCA	1	899.51	1062.02	1655.0
SGCB	SGCB	1	91.07	70.46	92.76
SGCD	SGCD	1	1432.59	1556.6	1689.38
SGCE	SGCE	1	37.84	29.89	31.83
SGCG	SGCG	3	653.65	830.27	534.11
SGF29	SGF29	1	33.65	31.95	41.02
SGK1	SGK1	1	193.8	113.74	114.64
SGMS1	SGMS1	5	326.05	327.83	328.14
SGMS2	SGMS2	1	68.55	39.26	62.73
SGPL1	SGPL1	1	46.35	62.93	69.06
SGSH	SGSH	1	44.86	36.17	48.18
SGSM2	SGSM2	1	20.86	13.31	16.05
SGSM3	SGSM3	1	47.46	52.57	35.57
SGTA	SGTA	3	798.77	913.62	714.47
SGTB	SGTB	1	68.17	62.75	66.42
SH2B1	SH2B1	6	180.12	196.74	183.39
SH2B2	SH2B2	1	71.23	72.23	74.15
SH2B3	SH2B3	1	38.59	19.43	26.57
SH2D3C	SH2D3C	1	33.28	23.78	30.08
SH3BGRL	SH3BGRL	1	71.5	47.13	57.6
SH3BGRL2	SH3BGRL2	1	19.52	9.81	21.91
SH3BGRL3	SH3BGRL3	1	107.13	72.95	91.29
SH3BP2	SH3BP2	1	23.38	28.54	19.79
SH3BP4	SH3BP4	1	75.65	73.91	90.97
SH3BP5	SH3BP5	3	316.9	260.83	325.1
SH3BP5L	SH3BP5L	3	122.23	127.85	136.48
SH3D19	SH3D19	2	156.76	106.2	111.36
SH3GL1	SH3GL1	1	101.74	71.73	67.3
SH3GLB1	SH3GLB1	7	1993.55	2374.72	2265.95
SH3GLB2	SH3GLB2	2	100.57	88.4	187.21
SH3KBP1	SH3KBP1	2	100.58	140.15	130.87
SH3PXD2A	SH3PXD2A	3	207.62	178.58	189.72
SH3PXD2B	SH3PXD2B	1	68.08	25.06	80.92
SH3RF2	SH3RF2	4	219.77	127.27	215.22
SH3RF3	SH3RF3	2	104.3	90.38	52.54
SH3TC1	SH3TC1	1	23.12	6.65	16.13
SHANK3	SHANK3	1	48.21	34.1	46.66
SHARPIN	SHARPIN	4	343.55	353.09	288.23
SHB	SHB	1	18.33	9.67	17.39
SHC1	SHC1	4	181.34	178.13	164.9
SHE	SHE	2	121.13	94.83	88.53
SHISA2	SHISA2	1	43.68	28.82	112.74
SHISA4	SHISA4	1	987.03	925.25	1205.58
SHISA5	SHISA5	3	232.77	197.91	176.71
SHKBP1	SHKBP1	1	38.9	36.88	36.42
SHLD1	SHLD1	1	21.49	16.34	10.13
SHLD2	SHLD2	4	177.68	189.87	159.66
SHMT1	SHMT1	2	81.33	79.58	94.33
SHMT2	SHMT2	1	272.42	278.97	303.84
SHOC2	SHOC2	4	385.38	371.68	409.73
SHPK	SHPK	1	20.96	15.66	23.4
SHPRH	SHPRH	4	206.29	209.47	213.56
SHQ1	SHQ1	1	31.83	22.79	16.95
SHROOM4	SHROOM4	1	72.44	52.57	55.97
SIAE	SIAE	2	86.53	102.93	103.06
SIAH1	SIAH1	2	239.85	191.99	259.82
SIAH2	SIAH2	1	135.64	143.61	188.14
SIDT2	SIDT2	1	24.74	25.41	10.03
SIGLEC1	SIGLEC1	1	18.7	11.73	15.33
SIGMAR1	SIGMAR1	1	57.31	55.67	58.43
SIK1	SIK1	2	64.53	91.76	72.31
SIK2	SIK2	1	365.2	309.51	261.24
SIK3	SIK3	4	209.51	168.67	204.08
SIKE1	SIKE1	2	120.9	123.46	112.61
SIL1	SIL1	2	128.47	132.2	134.66
SIM1	SIM1	1	33.1	156.41	88.96
SIM2	SIM2	1	76.6	111.81	99.12
SIMC1	SIMC1	1	28.07	27.84	41.06
SIN3A	SIN3A	5	169.75	159.82	246.24
SIN3A_MAN2C1	SIN3A_MAN2C1	1	5.51	1.02	18.17
SIN3B	SIN3B	1	260.36	265.02	329.61
SIPA1	SIPA1	1	54.66	38.5	43.22
SIPA1L1	SIPA1L1	1	17.61	12.4	23.36
SIPA1L3	SIPA1L3	1	14.27	8.37	22.03
SIRPA	SIRPA	1	78.14	30.8	65.6
SIRT1	SIRT1	2	117.38	104.63	131.13
SIRT2	SIRT2	2	420.33	479.66	468.24
SIRT3	SIRT3	6	362.89	440.83	194.69
SIRT4	SIRT4	1	21.93	17.42	13.26
SIRT5	SIRT5	5	490.67	564.87	399.47
SIRT6	SIRT6	1	14.6	16.52	19.03
SIRT7	SIRT7	1	35.56	35.14	41.99
SIVA1	SIVA1	1	122.65	142.17	131.27
SIX1	SIX1	3	759.82	703.09	709.61
SIX4	SIX4	1	179.21	202.21	207.2
SIX5	SIX5	1	22.15	27.33	22.23
SKA2	SKA2	1	68.09	72.56	53.01
SKAP2	SKAP2	3	143.98	155.56	155.97
SKI	SKI	3	182.28	105.3	160.27
SKIL	SKIL	4	286.86	241.43	203.57
SKIV2L	SKIV2L	1	216.06	231.49	229.88
SKP1	SKP1	4	2778.01	3229.31	2934.88
SKP2	SKP2	1	40.6	39.88	38.78
SLA	SLA	1	8.3	15.18	21.15
SLAIN2	SLAIN2	5	1229.72	1516.02	1091.06
SLBP	SLBP	1	70.75	77.27	67.08
SLC10A3	SLC10A3	1	15.12	12.87	30.36
SLC10A6	SLC10A6	1	17.09	11.57	24.18
SLC11A2	SLC11A2	2	68.98	69.25	42.92
SLC12A2	SLC12A2	1	409.12	420.88	339.31
SLC12A4	SLC12A4	1	198.78	219.71	146.91
SLC12A6	SLC12A6	4	333.82	339.83	321.9
SLC12A7	SLC12A7	2	60.06	34.43	43.03
SLC14A2	SLC14A2	1	22.83	21.44	12.33
SLC15A3	SLC15A3	1	20.2	14.64	18.28
SLC15A4	SLC15A4	1	182.21	191.76	104.81
SLC16A10	SLC16A10	2	193.79	175.69	192.44
SLC16A13	SLC16A13	1	19.65	7.98	12.69
SLC16A2	SLC16A2	1	76.0	124.08	120.78
SLC16A3	SLC16A3	1	230.98	153.75	110.68
SLC16A7	SLC16A7	3	109.79	129.7	114.67
SLC16A9	SLC16A9	1	21.17	11.18	16.37
SLC17A5	SLC17A5	1	43.98	36.67	46.02
SLC18B1	SLC18B1	8	208.4	216.18	190.89
SLC19A2	SLC19A2	1	278.8	263.86	98.78
SLC1A2	SLC1A2	1	40.23	18.1	34.28
SLC1A3	SLC1A3	1	77.68	62.95	70.55
SLC1A4	SLC1A4	1	88.79	65.07	102.65
SLC1A5	SLC1A5	1	41.22	23.02	31.66
SLC20A1	SLC20A1	1	78.32	49.36	96.95
SLC20A2	SLC20A2	4	1019.04	1360.52	833.11
SLC22A16	SLC22A16	1	47.39	46.1	36.19
SLC22A17	SLC22A17	1	43.0	27.71	33.65
SLC22A23	SLC22A23	1	101.79	144.92	162.05
SLC22A3	SLC22A3	4	460.27	595.59	211.13
SLC23A2	SLC23A2	1	16.5	19.04	27.52
SLC24A3	SLC24A3	1	21.83	6.44	14.63
SLC25A1	SLC25A1	2	78.9	50.19	83.37
SLC25A10	SLC25A10	1	49.09	41.53	36.76
SLC25A11	SLC25A11	2	3018.43	3088.71	2064.35
SLC25A12	SLC25A12	12	3657.94	3522.69	2864.01
SLC25A13	SLC25A13	3	216.03	420.97	266.68
SLC25A15	SLC25A15	3	167.32	178.52	135.7
SLC25A16	SLC25A16	1	18.92	19.87	19.07
SLC25A17	SLC25A17	2	83.88	76.39	94.91
SLC25A19	SLC25A19	2	59.82	48.53	45.48
SLC25A20	SLC25A20	1	397.3	571.58	866.57
SLC25A21	SLC25A21	2	31.47	39.42	31.02
SLC25A23	SLC25A23	2	37.83	42.14	40.04
SLC25A25	SLC25A25	5	342.15	437.5	171.16
SLC25A26	SLC25A26	3	194.2	285.18	281.47
SLC25A28	SLC25A28	2	117.57	137.52	164.63
SLC25A3	SLC25A3	7	18347.84	20166.09	20558.55
SLC25A30	SLC25A30	9	1033.83	922.8	771.53
SLC25A30_COG3	SLC25A30_COG3	2	135.72	109.4	141.68
SLC25A32	SLC25A32	2	121.56	127.26	99.26
SLC25A33	SLC25A33	2	138.46	157.3	26.74
SLC25A34	SLC25A34	1	230.3	455.17	972.92
SLC25A36	SLC25A36	6	326.49	417.66	292.68
SLC25A37	SLC25A37	6	530.56	525.16	451.77
SLC25A38	SLC25A38	1	64.84	76.37	45.05
SLC25A39	SLC25A39	3	110.19	101.57	81.31
SLC25A4	SLC25A4	4	21161.21	26877.63	14425.86
SLC25A40	SLC25A40	6	191.85	216.73	167.25
SLC25A42	SLC25A42	1	77.98	100.71	107.17
SLC25A43	SLC25A43	1	30.19	27.09	17.64
SLC25A44	SLC25A44	2	76.93	68.99	95.99
SLC25A46	SLC25A46	2	610.76	701.21	580.54
SLC25A5	SLC25A5	1	184.21	183.81	126.3
SLC25A51	SLC25A51	5	122.25	117.08	96.88
SLC25A6	SLC25A6	1	706.07	625.94	668.67
SLC26A10	SLC26A10	1	8.62	20.14	16.73
SLC26A11	SLC26A11	1	40.63	32.03	26.59
SLC26A2	SLC26A2	2	105.74	111.98	149.53
SLC26A6	SLC26A6	2	58.04	49.19	38.39
SLC27A1	SLC27A1	7	614.53	658.77	668.53
SLC27A3	SLC27A3	1	29.75	14.88	22.78
SLC27A4	SLC27A4	1	47.7	38.43	35.53
SLC29A1	SLC29A1	7	1154.08	968.41	802.78
SLC29A2	SLC29A2	1	22.58	19.16	26.44
SLC2A12	SLC2A12	2	284.7	310.4	249.97
SLC2A13	SLC2A13	1	21.48	12.57	24.28
SLC2A3	SLC2A3	1	66.6	50.87	77.88
SLC2A4	SLC2A4	7	1131.12	1211.67	805.37
SLC2A4RG	SLC2A4RG	1	193.86	251.19	594.49
SLC2A5	SLC2A5	5	533.48	673.0	328.53
SLC2A8	SLC2A8	2	84.53	98.71	54.92
SLC2A9	SLC2A9	3	229.93	252.86	170.55
SLC30A1	SLC30A1	1	77.6	62.44	70.98
SLC30A4	SLC30A4	2	144.34	152.92	163.86
SLC30A5	SLC30A5	2	206.52	213.92	190.77
SLC30A6	SLC30A6	2	52.0	57.47	59.05
SLC30A7	SLC30A7	2	43.91	40.15	59.69
SLC30A9	SLC30A9	3	382.72	413.24	395.96
SLC31A1	SLC31A1	2	122.55	120.07	87.93
SLC31A2	SLC31A2	3	85.68	90.84	92.48
SLC33A1	SLC33A1	4	61.51	77.76	87.03
SLC35A1	SLC35A1	3	116.97	120.22	114.86
SLC35A2	SLC35A2	1	25.83	20.85	29.73
SLC35A3	SLC35A3	1	35.17	39.49	37.11
SLC35A4	SLC35A4	1	32.22	48.86	37.33
SLC35A4_LOC113261831	SLC35A4_LOC113261831	1	245.79	247.14	225.32
SLC35A5	SLC35A5	1	13.82	14.62	27.01
SLC35B1	SLC35B1	2	185.2	214.83	185.36
SLC35B2	SLC35B2	2	102.58	98.47	108.64
SLC35B3	SLC35B3	1	14.56	14.89	19.7
SLC35B4	SLC35B4	1	95.38	80.5	83.85
SLC35D1	SLC35D1	1	242.92	268.22	196.42
SLC35E1	SLC35E1	1	344.26	371.35	349.46
SLC35E3	SLC35E3	2	62.48	50.22	29.3
SLC35E4	SLC35E4	1	37.96	27.56	39.21
SLC35F2	SLC35F2	2	5542.23	2756.97	4011.61
SLC35F5	SLC35F5	4	334.16	364.39	292.73
SLC35F6	SLC35F6	1	94.74	81.18	135.71
SLC35G1	SLC35G1	1	42.0	40.21	20.68
SLC36A1	SLC36A1	1	19.69	16.26	11.37
SLC37A3	SLC37A3	1	54.49	8.95	11.94
SLC37A4	SLC37A4	3	204.09	150.03	106.01
SLC38A1	SLC38A1	3	42.55	49.89	64.21
SLC38A10	SLC38A10	2	70.13	40.66	68.41
SLC38A2	SLC38A2	6	1603.67	1365.56	1924.05
SLC38A3	SLC38A3	3	52.92	94.49	36.07
SLC38A4	SLC38A4	5	366.88	331.0	199.81
SLC38A7	SLC38A7	1	26.19	35.46	22.76
SLC38A9	SLC38A9	2	75.74	85.03	105.73
SLC39A1	SLC39A1	2	127.33	121.51	147.7
SLC39A10	SLC39A10	2	54.83	46.58	33.93
SLC39A13	SLC39A13	4	130.29	102.32	110.41
SLC39A14	SLC39A14	1	109.43	69.66	71.29
SLC39A3	SLC39A3	1	29.37	36.34	28.02
SLC39A6	SLC39A6	2	191.91	243.13	157.17
SLC39A7	SLC39A7	2	91.8	48.07	81.93
SLC39A9	SLC39A9	1	159.69	126.54	139.25
SLC3A2	SLC3A2	1	253.9	207.18	232.65
SLC40A1	SLC40A1	2	281.66	349.55	341.29
SLC41A1	SLC41A1	2	465.17	711.46	743.27
SLC41A3	SLC41A3	1	115.15	53.69	53.44
SLC43A1	SLC43A1	4	257.73	376.94	263.7
SLC43A2	SLC43A2	3	96.27	96.73	101.0
SLC44A1	SLC44A1	3	236.04	181.32	190.71
SLC44A2	SLC44A2	5	615.14	593.03	659.22
SLC44A5	SLC44A5	2	49.67	87.52	115.49
SLC45A3	SLC45A3	2	45.61	61.83	45.13
SLC45A4	SLC45A4	1	48.0	49.51	49.13
SLC46A1	SLC46A1	1	44.48	36.43	46.73
SLC46A3	SLC46A3	1	49.06	68.73	42.11
SLC48A1	SLC48A1	1	324.47	334.59	297.0
SLC4A1AP	SLC4A1AP	4	336.01	369.03	333.56
SLC4A2	SLC4A2	1	88.63	75.3	74.71
SLC4A3	SLC4A3	2	59.21	75.07	49.98
SLC4A4	SLC4A4	2	246.53	252.49	273.46
SLC4A7	SLC4A7	3	174.37	249.1	212.13
SLC50A1	SLC50A1	1	10.0	8.58	18.3
SLC5A3	SLC5A3	1	194.26	559.57	152.85
SLC5A6	SLC5A6	3	131.03	71.78	114.0
SLC6A6	SLC6A6	3	161.78	123.33	127.9
SLC6A8	SLC6A8	2	333.51	356.39	338.01
SLC7A1	SLC7A1	1	27.47	13.71	31.91
SLC7A2	SLC7A2	7	829.57	1079.8	1024.95
SLC7A5	SLC7A5	1	8.68	11.9	18.01
SLC7A6	SLC7A6	1	10.69	12.18	20.92
SLC7A6_PLA2G15	SLC7A6_PLA2G15	1	26.04	27.68	23.79
SLC7A6OS	SLC7A6OS	3	410.27	540.68	467.26
SLC7A8	SLC7A8	2	40.23	35.68	33.87
SLC8A1	SLC8A1	2	52.74	58.49	55.75
SLC8A3	SLC8A3	1	198.79	209.6	249.6
SLC8B1	SLC8B1	1	23.33	23.22	32.71
SLC9A1	SLC9A1	1	15.42	26.3	21.25
SLC9A2	SLC9A2	1	352.21	444.89	275.44
SLC9A3R2	SLC9A3R2	2	170.03	137.6	106.07
SLC9A6	SLC9A6	1	122.13	89.23	108.84
SLC9A7	SLC9A7	1	84.04	58.57	152.33
SLC9A8	SLC9A8	3	184.01	202.08	203.88
SLC9A9	SLC9A9	1	17.17	8.44	18.25
SLC9B2	SLC9B2	1	36.55	23.87	50.63
SLCO2A1	SLCO2A1	1	19.95	12.42	8.5
SLCO3A1	SLCO3A1	3	171.51	208.02	181.04
SLCO5A1	SLCO5A1	1	220.97	374.9	264.31
SLF1	SLF1	1	27.25	34.78	28.07
SLF2	SLF2	2	711.72	768.36	900.76
SLIRP	SLIRP	1	450.03	485.46	378.21
SLIT2	SLIT2	1	22.19	1.35	18.43
SLIT3	SLIT3	1	135.83	53.29	104.57
SLK	SLK	2	592.45	583.23	574.49
SLMAP	SLMAP	14	1537.68	1631.5	1549.81
SLTM	SLTM	5	841.23	834.8	1111.31
SLU7	SLU7	1	675.08	736.62	760.33
SLX1A	SLX1A	1	37.74	37.07	51.27
SLX4	SLX4	3	203.52	216.24	239.06
SMAD1	SMAD1	2	132.9	115.3	160.69
SMAD2	SMAD2	2	323.79	262.55	310.83
SMAD3	SMAD3	2	174.52	134.08	127.6
SMAD4	SMAD4	7	666.41	557.87	691.01
SMAD5	SMAD5	2	315.66	317.88	332.09
SMAD6	SMAD6	1	29.39	36.4	22.33
SMAD7	SMAD7	1	71.51	45.36	50.17
SMAGP	SMAGP	1	17.52	9.2	11.82
SMAP1	SMAP1	2	97.45	90.78	74.46
SMAP2	SMAP2	2	127.05	112.23	116.68
SMARCA1	SMARCA1	6	292.39	319.83	473.59
SMARCA2	SMARCA2	11	1334.33	1376.66	1254.78
SMARCA4	SMARCA4	7	289.07	236.35	273.46
SMARCA5	SMARCA5	6	1176.07	1168.1	1798.65
SMARCAD1	SMARCAD1	3	58.55	66.05	73.13
SMARCAL1	SMARCAL1	2	106.97	103.08	109.22
SMARCB1	SMARCB1	2	134.23	124.72	139.02
SMARCC1	SMARCC1	2	283.4	249.41	474.53
SMARCC2	SMARCC2	3	1013.43	859.58	910.54
SMARCD1	SMARCD1	2	65.85	49.17	82.54
SMARCD2	SMARCD2	1	185.7	178.1	178.62
SMARCD3	SMARCD3	1	783.66	694.81	824.74
SMARCE1	SMARCE1	2	223.11	250.01	234.9
SMC1A	SMC1A	5	322.65	296.83	373.7
SMC2	SMC2	1	37.85	41.85	40.43
SMC3	SMC3	3	362.05	347.3	382.04
SMC4	SMC4	4	128.87	134.53	148.89
SMC5	SMC5	4	180.83	172.96	123.44
SMC6	SMC6	2	121.52	117.99	116.12
SMCHD1	SMCHD1	4	395.22	403.53	428.96
SMCO1	SMCO1	3	344.42	473.9	402.17
SMCR8	SMCR8	1	155.36	173.88	159.9
SMDT1	SMDT1	2	231.17	244.47	272.52
SMG1	SMG1	3	1168.11	1028.52	1698.34
SMG5	SMG5	4	1526.64	2125.64	979.59
SMG6	SMG6	1	111.71	130.08	147.71
SMG7	SMG7	3	159.96	156.2	196.74
SMG8	SMG8	1	140.88	157.43	133.21
SMG9	SMG9	2	68.39	58.88	71.09
SMIM10L1	SMIM10L1	1	306.62	313.45	284.12
SMIM11A	SMIM11A	3	362.89	359.7	358.47
SMIM12	SMIM12	2	371.3	458.24	403.96
SMIM13	SMIM13	1	92.61	86.08	85.29
SMIM14	SMIM14	5	129.36	133.06	163.65
SMIM15	SMIM15	2	58.82	46.28	49.1
SMIM19	SMIM19	2	101.44	121.09	110.4
SMIM20	SMIM20	4	533.57	624.43	730.84
SMIM26	SMIM26	1	130.45	163.29	108.15
SMIM27	SMIM27	1	73.24	91.38	86.26
SMIM30	SMIM30	1	183.02	177.31	192.62
SMIM4	SMIM4	2	457.96	552.57	301.94
SMIM7	SMIM7	5	431.34	479.91	341.81
SMIM8_CUNH6orf163	SMIM8_CUNH6orf163	2	84.24	88.42	77.74
SMKR1	SMKR1	1	18.25	23.03	22.46
SMNDC1	SMNDC1	3	134.39	136.44	136.04
SMO	SMO	1	42.43	38.38	36.32
SMOC1	SMOC1	2	50.66	26.1	39.14
SMOC2	SMOC2	2	69.46	45.76	34.64
SMPD1	SMPD1	2	93.85	79.64	70.24
SMPD4	SMPD4	1	20.54	4.93	6.87
SMPDL3A	SMPDL3A	1	95.37	84.66	73.63
SMPX	SMPX	3	6348.23	7161.59	5697.52
SMS	SMS	1	499.63	510.26	325.44
SMTN	SMTN	4	429.15	430.54	613.21
SMTNL1	SMTNL1	3	4552.7	4644.55	4582.42
SMTNL2	SMTNL2	4	1428.29	1063.31	1724.45
SMU1	SMU1	4	279.31	284.17	282.7
SMUG1	SMUG1	4	87.77	103.45	97.14
SMURF1	SMURF1	4	81.27	66.62	117.85
SMURF2	SMURF2	2	92.35	80.09	89.34
SMYD1	SMYD1	2	663.34	642.63	774.04
SMYD2	SMYD2	3	1265.66	1147.44	1044.48
SMYD3	SMYD3	1	24.56	28.31	25.1
SMYD4	SMYD4	2	321.92	270.35	233.9
SMYD5	SMYD5	1	92.58	93.52	105.94
SNAI1_RNF114	SNAI1_RNF114	1	11.41	11.04	18.26
SNAI2	SNAI2	1	40.93	20.77	25.5
SNAI3	SNAI3	2	91.97	137.82	177.97
SNAP23	SNAP23	6	331.18	345.33	297.76
SNAP29	SNAP29	1	344.91	362.74	284.1
SNAP47	SNAP47	2	59.64	63.42	57.72
SNAPC1	SNAPC1	1	81.19	79.21	76.88
SNAPC2	SNAPC2	1	45.28	40.09	34.36
SNAPC3	SNAPC3	3	103.08	99.28	75.0
SNAPC5	SNAPC5	1	38.23	33.44	57.12
SNAPIN	SNAPIN	1	252.9	254.64	249.35
SNCAIP	SNCAIP	2	38.74	17.75	29.12
SND1	SND1	5	408.96	386.46	341.19
SNF8	SNF8	1	244.15	259.9	203.59
SNIP1	SNIP1	1	97.25	97.02	85.17
SNN	SNN	1	63.87	42.88	59.55
SNRK	SNRK	3	233.02	208.26	248.68
SNRNP200	SNRNP200	4	688.87	569.92	832.49
SNRNP25	SNRNP25	2	361.72	428.43	363.49
SNRNP27	SNRNP27	1	301.19	303.03	260.54
SNRNP35	SNRNP35	1	42.07	50.52	57.28
SNRNP40	SNRNP40	1	68.86	57.35	68.21
SNRNP48	SNRNP48	1	163.97	237.51	191.31
SNRNP70	SNRNP70	7	325.67	272.97	297.67
SNRPA	SNRPA	2	79.96	76.85	77.03
SNRPA1	SNRPA1	2	70.4	66.75	95.07
