#Gene	Name/Description	Isoforms	1 T1 MeanExpLevel	1 T2 MeanExpLevel	1 T3 MeanExpLevel
ANKS1A	ANKS1A	2	530.45	680.75	599.08
ANKS3	ANKS3	4	92.42	104.84	151.91
ANKS4B	ANKS4B	1	15.99	20.24	11.29
ANKS6	ANKS6	1	122.17	144.19	196.93
ANKZF1	ANKZF1	4	65.44	56.85	95.39
ANLN	ANLN	1	26.66	14.74	9.97
ANO1	ANO1	1	47.18	67.03	50.8
ANO10	ANO10	11	1333.1	1424.95	1309.78
ANO3	ANO3	1	44.45	55.7	27.46
ANO6	ANO6	5	2695.78	2634.98	2372.87
ANO8	ANO8	1	93.39	76.71	60.83
ANOS1	ANOS1	2	43.76	49.89	68.27
ANP32A	ANP32A	4	225.42	310.85	339.44
ANP32B	ANP32B	2	330.38	352.88	236.55
ANP32E	ANP32E	8	1301.4	1799.79	1414.33
ANPEP	ANPEP	3	276.76	547.13	633.01
ANTXR1	ANTXR1	5	1819.52	2012.25	1594.51
ANTXR2	ANTXR2	4	2074.6	2317.38	1935.82
ANXA1	ANXA1	8	10878.22	13179.31	11614.13
ANXA11	ANXA11	11	924.76	1053.8	1158.68
ANXA2	ANXA2	9	9188.57	9234.99	7953.52
ANXA3	ANXA3	10	472.45	489.11	594.86
ANXA4	ANXA4	13	2070.39	2111.99	1740.12
ANXA5	ANXA5	7	5540.99	6339.99	4077.55
ANXA6	ANXA6	10	7292.53	5689.15	2789.49
ANXA7	ANXA7	8	2413.21	2431.54	2423.25
ANXA7_MSS51	ANXA7_MSS51	1	19.01	13.54	32.35
AOAH	AOAH	3	152.86	150.56	141.7
AOC2	AOC2	2	168.39	155.88	132.65
AP1AR	AP1AR	1	121.42	178.65	163.04
AP1B1	AP1B1	8	840.11	664.96	527.99
AP1G1	AP1G1	4	757.77	735.55	622.34
AP1G2	AP1G2	3	49.1	33.29	47.88
AP1M1	AP1M1	10	544.27	437.09	547.86
AP1S1	AP1S1	2	648.63	531.86	371.71
AP1S2	AP1S2	5	1443.83	1206.42	788.0
AP1S3	AP1S3	1	18.61	22.8	22.68
AP2A1	AP2A1	1	781.67	708.92	602.11
AP2A2	AP2A2	8	1239.74	1245.33	1148.9
AP2B1	AP2B1	7	1401.95	1439.85	1211.92
AP2M1	AP2M1	7	1499.62	1305.5	1347.65
AP2S1	AP2S1	1	227.98	152.49	141.28
AP3B1	AP3B1	17	1322.92	1256.73	1001.0
AP3B1_LOC113255177	AP3B1_LOC113255177	1	103.08	88.86	109.51
AP3B2	AP3B2	1	9.1	15.09	40.68
AP3D1	AP3D1	2	1152.26	1014.69	1026.96
AP3M1	AP3M1	9	1162.34	1004.2	794.37
AP3M2	AP3M2	1	82.92	127.86	218.22
AP3S1	AP3S1	2	421.77	401.92	324.9
AP4B1	AP4B1	4	97.34	116.35	91.03
AP4E1	AP4E1	1	464.33	464.74	540.27
AP4M1	AP4M1	3	78.43	70.5	43.22
AP4S1	AP4S1	2	70.87	63.01	26.92
AP5B1	AP5B1	1	90.09	52.94	36.16
AP5M1	AP5M1	5	333.76	327.1	316.96
AP5S1	AP5S1	3	118.12	79.29	63.63
AP5Z1	AP5Z1	4	130.39	97.32	83.16
APAF1	APAF1	3	408.17	446.19	518.18
APBA1	APBA1	2	110.0	113.33	99.17
APBA3	APBA3	5	107.15	106.73	141.69
APBB1	APBB1	3	313.9	341.73	316.6
APBB1IP	APBB1IP	3	119.51	113.02	127.25
APBB2	APBB2	9	1171.5	1145.35	1058.61
APBB3	APBB3	3	146.85	163.28	167.75
APC	APC	7	1983.3	2440.86	1937.91
APCDD1	APCDD1	1	343.38	768.39	695.55
APEH	APEH	8	451.91	360.87	293.81
APEX1	APEX1	2	507.52	366.15	295.34
APEX2	APEX2	2	337.77	533.42	512.03
APH1A	APH1A	2	308.56	306.61	286.96
APH1B	APH1B	4	324.24	313.56	398.0
API5	API5	7	602.72	665.43	746.71
APIP	APIP	2	476.42	399.2	273.83
APLF	APLF	2	448.69	447.23	256.98
APLN	APLN	1	52.93	29.11	78.42
APLNR	APLNR	3	131.87	116.31	74.57
APLP2	APLP2	17	8321.27	8137.54	7371.62
APMAP	APMAP	9	871.11	771.04	418.75
APOA1	APOA1	2	153.02	158.74	165.98
APOBR	APOBR	1	17.48	20.66	18.48
APOC1	APOC1	1	209.8	45.76	33.72
APOC3	APOC3	1	26.23	6.8	7.97
APOC4	APOC4	1	13.26	15.15	14.55
APOD	APOD	2	22.26	31.47	150.41
APOE	APOE	2	6236.75	2704.23	2284.07
APOH	APOH	1	37.7	39.59	48.56
APOL6	APOL6	8	6486.16	4400.89	2494.07
APOLD1	APOLD1	2	589.66	524.28	321.6
APOM	APOM	1	16.73	19.01	6.78
APOO	APOO	4	175.53	113.88	91.95
APOOL	APOOL	4	253.49	185.69	141.14
APOPT1	APOPT1	3	187.72	137.93	119.49
APP	APP	7	3218.9	3479.74	2817.89
APPBP2	APPBP2	5	1408.35	1274.03	930.04
APPL1	APPL1	13	1146.14	1372.92	1610.04
APPL2	APPL2	14	951.65	1318.01	1176.94
APRT	APRT	2	352.25	280.19	224.46
APTX	APTX	3	100.37	92.8	109.82
AQP1	AQP1	1	14142.42	10229.15	4627.24
AQP11	AQP11	1	19.34	13.27	6.26
AQP3	AQP3	5	2020.5	3152.06	3480.91
AQP4	AQP4	1	25.05	22.83	14.43
AQP7	AQP7	9	599.49	498.7	271.46
AQP9	AQP9	1	6.8	11.08	11.72
AQR	AQR	3	734.0	711.96	817.13
AR	AR	1	835.27	753.06	672.5
ARAF	ARAF	6	402.2	327.4	247.6
ARAP1	ARAP1	5	651.8	642.41	581.59
ARAP2	ARAP2	2	89.91	132.03	53.45
ARAP3	ARAP3	5	147.7	183.98	220.95
ARCN1	ARCN1	4	3609.25	3644.15	2839.81
AREL1	AREL1	4	508.51	446.9	542.71
ARF1	ARF1	6	2420.7	2284.89	2184.3
ARF3	ARF3	2	421.48	395.37	400.12
ARF4	ARF4	6	1945.21	1742.59	1890.56
ARF5	ARF5	1	232.56	209.89	185.14
ARF6	ARF6	1	395.23	431.82	471.02
ARFGAP1	ARFGAP1	3	471.79	447.61	553.79
ARFGAP2	ARFGAP2	11	891.06	769.23	471.82
ARFGAP3	ARFGAP3	12	1551.74	1521.24	1302.97
ARFGEF1	ARFGEF1	4	1463.26	1478.08	1302.24
ARFGEF2	ARFGEF2	1	1639.17	1879.0	2024.89
ARFGEF3	ARFGEF3	1	47.85	54.28	109.92
ARFIP1	ARFIP1	12	507.6	585.8	488.11
ARFIP2	ARFIP2	2	155.73	119.71	119.3
ARFRP1	ARFRP1	9	709.25	662.0	715.84
ARGLU1	ARGLU1	8	1325.99	1586.2	1462.34
ARHGAP1	ARHGAP1	10	899.03	892.03	951.34
ARHGAP10	ARHGAP10	5	1315.81	1453.45	1217.33
ARHGAP11A	ARHGAP11A	1	20.3	20.32	27.04
ARHGAP12	ARHGAP12	7	885.06	900.81	989.73
ARHGAP15	ARHGAP15	1	38.32	37.38	35.08
ARHGAP17	ARHGAP17	7	382.54	407.16	573.58
ARHGAP18	ARHGAP18	3	360.57	356.09	381.83
ARHGAP19	ARHGAP19	4	236.95	244.33	290.3
ARHGAP20	ARHGAP20	2	218.58	253.85	334.62
ARHGAP21	ARHGAP21	3	2227.54	2215.41	2600.71
ARHGAP22	ARHGAP22	3	374.26	319.7	225.25
ARHGAP23	ARHGAP23	1	103.14	112.19	208.02
ARHGAP24	ARHGAP24	6	213.51	185.8	121.04
ARHGAP25	ARHGAP25	6	178.2	221.0	254.36
ARHGAP26	ARHGAP26	4	398.88	431.27	424.04
ARHGAP27	ARHGAP27	3	38.94	48.51	78.18
ARHGAP28	ARHGAP28	2	386.35	247.64	239.41
ARHGAP29	ARHGAP29	8	2084.02	2323.56	2500.75
ARHGAP30	ARHGAP30	3	88.29	114.95	122.16
ARHGAP31	ARHGAP31	1	644.86	897.22	1280.11
ARHGAP32	ARHGAP32	4	336.22	354.95	299.35
ARHGAP33	ARHGAP33	2	30.63	28.23	39.86
ARHGAP35	ARHGAP35	2	1591.26	1868.88	2270.48
ARHGAP39	ARHGAP39	2	25.5	18.21	30.83
ARHGAP4	ARHGAP4	2	62.86	65.94	65.78
ARHGAP42	ARHGAP42	1	517.01	510.71	429.78
ARHGAP45	ARHGAP45	2	111.85	135.18	184.45
ARHGAP5	ARHGAP5	3	2629.23	2851.62	2559.9
ARHGAP6	ARHGAP6	4	159.21	166.09	147.88
ARHGAP9	ARHGAP9	1	19.63	24.78	39.13
ARHGDIA	ARHGDIA	3	1095.03	1034.22	898.59
ARHGDIB	ARHGDIB	1	363.1	306.73	294.79
ARHGEF1	ARHGEF1	7	358.39	319.82	371.72
ARHGEF10	ARHGEF10	4	540.21	535.7	749.88
ARHGEF10L	ARHGEF10L	6	407.05	419.89	491.63
ARHGEF11	ARHGEF11	4	300.44	298.95	461.14
ARHGEF12	ARHGEF12	4	2989.62	3083.27	3522.04
ARHGEF15	ARHGEF15	2	24.42	20.3	58.63
ARHGEF17	ARHGEF17	1	279.42	272.28	379.35
ARHGEF18	ARHGEF18	2	302.16	299.09	233.52
ARHGEF19	ARHGEF19	1	52.69	59.05	47.9
ARHGEF2	ARHGEF2	4	636.5	725.87	763.27
ARHGEF25	ARHGEF25	3	111.23	144.02	158.96
ARHGEF26	ARHGEF26	5	198.77	177.75	203.57
ARHGEF28	ARHGEF28	3	365.37	324.46	289.7
ARHGEF3	ARHGEF3	17	576.11	562.94	502.13
ARHGEF37	ARHGEF37	3	141.78	142.88	164.24
ARHGEF4	ARHGEF4	1	44.84	59.59	62.87
ARHGEF40	ARHGEF40	3	566.75	812.23	1243.09
ARHGEF5	ARHGEF5	1	13.05	22.38	12.58
ARHGEF6	ARHGEF6	5	755.1	901.69	815.2
ARHGEF7	ARHGEF7	13	1048.7	990.58	966.61
ARHGEF9	ARHGEF9	2	133.17	147.22	103.85
ARID1A	ARID1A	2	516.8	496.38	571.89
ARID1B	ARID1B	5	737.55	766.51	997.13
ARID2	ARID2	2	708.77	644.51	628.74
ARID3A	ARID3A	1	6.21	13.13	35.51
ARID3B	ARID3B	2	42.98	45.94	51.79
ARID4A	ARID4A	4	505.32	661.6	765.9
ARID4B	ARID4B	4	595.35	656.22	688.07
ARID5A	ARID5A	4	228.2	263.71	194.6
ARID5B	ARID5B	6	870.98	1086.98	1214.1
ARIH1	ARIH1	3	1124.56	1174.27	1173.46
ARIH2	ARIH2	9	828.44	935.39	778.97
ARIH2OS	ARIH2OS	1	39.46	35.22	42.26
ARL1	ARL1	4	1379.29	1318.76	1196.45
ARL10	ARL10	3	315.04	387.78	402.08
ARL13B	ARL13B	4	239.25	267.06	285.77
ARL14EP	ARL14EP	2	880.1	981.63	655.87
ARL14EPL	ARL14EPL	1	105.64	75.52	44.45
ARL15	ARL15	6	375.24	380.38	326.5
ARL16	ARL16	2	247.13	207.36	176.01
ARL2	ARL2	2	495.13	390.73	284.7
ARL2BP	ARL2BP	5	441.67	531.62	594.09
ARL3	ARL3	1	170.1	207.95	183.23
ARL4A	ARL4A	3	295.68	307.74	196.68
ARL4C	ARL4C	1	14.93	20.67	18.6
ARL4D	ARL4D	1	36.12	13.24	15.17
ARL5A	ARL5A	3	1000.91	1113.12	897.97
ARL5B	ARL5B	3	198.39	240.02	203.37
ARL6	ARL6	1	48.82	64.4	60.76
ARL6IP1	ARL6IP1	6	3654.55	2959.61	1782.85
ARL6IP4	ARL6IP4	3	201.8	171.67	181.64
ARL6IP5	ARL6IP5	6	1080.44	1136.02	849.77
ARL6IP6	ARL6IP6	2	92.55	91.11	96.5
ARL8A	ARL8A	4	144.84	193.64	239.1
ARL8B	ARL8B	3	616.16	600.68	534.76
ARMC1	ARMC1	1	388.8	354.39	309.66
ARMC10	ARMC10	3	294.06	400.94	365.23
ARMC10_LOC113259000	ARMC10_LOC113259000	1	54.49	61.48	101.06
ARMC12	ARMC12	1	59.7	63.4	40.3
ARMC2	ARMC2	3	74.8	79.86	66.55
ARMC3	ARMC3	1	5.56	10.07	27.29
ARMC4	ARMC4	1	72.08	109.59	93.95
ARMC5	ARMC5	1	63.15	29.13	31.67
ARMC6	ARMC6	1	19.01	7.27	7.45
ARMC7	ARMC7	5	135.11	133.91	150.12
ARMC8	ARMC8	6	420.71	374.14	335.89
ARMC9	ARMC9	5	107.78	95.91	124.85
ARMCX2	ARMCX2	1	28.14	27.49	18.71
ARMCX3	ARMCX3	4	487.69	498.58	517.03
ARMCX5	ARMCX5	1	90.02	92.98	97.38
ARMH3	ARMH3	3	261.38	243.58	219.74
ARMH4	ARMH4	1	65.87	46.83	38.22
ARMT1	ARMT1	7	1442.31	1524.84	1036.83
ARNT	ARNT	10	1267.76	1246.89	1208.99
ARNT2	ARNT2	1	218.77	195.46	171.25
ARNT_CTSK	ARNT_CTSK	1	861.21	1091.27	1433.38
ARNTL	ARNTL	4	52.1	98.54	203.47
ARNTL2	ARNTL2	3	507.61	229.83	310.91
ARPC1A	ARPC1A	13	2447.96	2321.13	1527.83
ARPC1B	ARPC1B	6	1203.81	1086.25	979.18
ARPC2	ARPC2	4	1788.99	1782.23	2139.2
ARPC3	ARPC3	3	821.91	664.73	563.88
ARPC4	ARPC4	4	961.13	846.16	980.97
ARPC5	ARPC5	3	1287.87	1297.23	1178.02
ARPC5L	ARPC5L	2	150.66	158.05	178.64
ARPP19	ARPP19	7	939.59	1066.77	726.93
ARRB1	ARRB1	3	958.76	891.41	798.28
ARRB2	ARRB2	6	133.38	124.71	125.59
ARRDC2	ARRDC2	2	324.16	498.98	583.89
ARRDC3	ARRDC3	11	1553.93	1764.74	1055.41
ARRDC4	ARRDC4	1	185.72	253.94	308.94
ARSA	ARSA	4	321.46	309.88	212.85
ARSB	ARSB	4	751.5	777.96	729.11
ARSD	ARSD	11	604.52	623.9	518.99
ARSG	ARSG	2	58.39	60.99	33.64
ARSJ	ARSJ	5	362.84	517.29	574.25
ARSK	ARSK	1	165.17	154.06	130.35
ART4	ART4	1	63.01	66.68	65.9
ARV1	ARV1	2	180.73	200.5	162.8
ARVCF	ARVCF	3	186.83	181.16	164.53
AS3MT	AS3MT	7	152.6	171.99	159.14
ASAH1	ASAH1	13	3710.47	4255.27	2249.32
ASAP1	ASAP1	3	522.1	630.81	853.03
ASAP2	ASAP2	3	478.64	528.71	520.18
ASAP3	ASAP3	4	996.85	1115.63	1131.62
ASB1	ASB1	2	170.32	196.84	204.53
ASB11	ASB11	1	1.99	3.08	13.84
ASB13	ASB13	1	41.99	38.24	31.53
ASB15	ASB15	1	13.11	18.33	15.72
ASB2	ASB2	1	29.2	19.38	7.73
ASB3	ASB3	9	572.39	669.88	656.47
ASB4	ASB4	1	28.73	31.63	32.74
ASB6	ASB6	3	177.61	183.21	169.47
ASB7	ASB7	1	152.69	141.13	157.71
ASB8	ASB8	7	339.64	341.2	348.14
ASB9	ASB9	5	215.56	238.05	277.56
ASCC1	ASCC1	4	889.01	1356.63	1010.64
ASCC2	ASCC2	8	670.73	489.74	498.12
ASCC3	ASCC3	7	757.33	877.37	662.03
ASDURF	ASDURF	3	110.93	77.95	73.23
ASF1A	ASF1A	2	157.19	154.95	154.89
ASF1B	ASF1B	1	23.48	8.02	8.51
ASGR2	ASGR2	1	14.65	14.87	16.33
ASH1L	ASH1L	5	2076.0	2566.39	2805.21
ASH2L	ASH2L	6	337.75	340.3	331.82
ASIC4	ASIC4	1	1.35	5.65	18.05
ASIP	ASIP	1	63.04	87.98	87.46
ASL	ASL	4	147.01	122.18	116.32
ASMTL	ASMTL	1	168.46	117.77	127.52
ASNA1	ASNA1	2	749.63	361.83	237.78
ASNS	ASNS	8	393.69	310.94	346.35
ASNSD1	ASNSD1	1	53.45	65.65	31.16
ASPA	ASPA	3	506.79	453.04	244.41
ASPH	ASPH	13	5550.92	6172.97	3936.92
ASPM	ASPM	1	51.14	34.65	24.24
ASPN	ASPN	4	1114.15	699.59	521.53
ASPRV1	ASPRV1	9	302.44	277.07	359.12
ASPSCR1	ASPSCR1	10	918.31	677.32	489.29
ASRGL1	ASRGL1	2	136.37	178.62	188.03
ASS1	ASS1	2	25.7	33.12	156.91
ASTE1	ASTE1	3	73.2	48.99	45.79
ASXL1	ASXL1	6	411.92	406.15	529.01
ASXL2	ASXL2	3	599.55	573.53	507.1
ATAD1	ATAD1	5	682.6	680.45	517.01
ATAD2	ATAD2	2	142.45	133.54	145.87
ATAD2B	ATAD2B	1	751.33	776.62	936.04
ATAD5	ATAD5	1	75.06	89.55	145.05
ATAT1	ATAT1	3	52.15	51.98	69.86
ATE1	ATE1	7	439.52	453.15	584.27
ATF1	ATF1	4	195.82	258.56	337.78
ATF2	ATF2	18	1111.07	1142.38	1319.27
ATF3	ATF3	1	23.73	49.22	26.59
ATF4	ATF4	1	1725.19	2634.1	5902.94
ATF5	ATF5	1	19.74	12.58	12.55
ATF6	ATF6	5	996.15	911.71	559.01
ATF6B	ATF6B	8	237.23	230.06	262.66
ATF7	ATF7	6	417.43	448.92	502.47
ATF7IP	ATF7IP	10	1032.46	1105.81	817.44
ATG10	ATG10	5	138.64	118.21	85.2
ATG101	ATG101	4	294.52	269.72	274.22
ATG12	ATG12	3	400.56	378.1	308.73
ATG13	ATG13	14	726.1	692.23	679.57
ATG14	ATG14	4	415.54	396.3	422.52
ATG16L1	ATG16L1	1	77.69	90.21	120.4
ATG16L1_SAG	ATG16L1_SAG	7	364.47	359.64	334.55
ATG16L2	ATG16L2	3	105.92	99.59	70.15
ATG2A	ATG2A	2	330.36	403.69	656.71
ATG2B	ATG2B	2	872.01	862.25	951.03
ATG3	ATG3	3	407.08	367.43	386.02
ATG4A	ATG4A	4	192.97	160.62	139.42
ATG4B	ATG4B	7	541.58	496.4	457.74
ATG4C	ATG4C	5	193.61	205.53	108.13
ATG4D	ATG4D	2	124.91	100.03	85.99
ATG5	ATG5	6	556.83	504.65	464.48
ATG7	ATG7	7	540.64	403.6	348.67
ATG9A	ATG9A	12	482.29	413.58	463.61
ATIC	ATIC	3	799.55	720.74	720.73
ATL1	ATL1	1	11.35	13.23	23.63
ATL2	ATL2	11	1210.12	1281.45	905.59
ATL3	ATL3	8	4383.97	3995.25	2987.72
ATM	ATM	2	1107.88	1014.61	1031.62
ATMIN	ATMIN	2	1561.62	1480.73	1010.37
ATN1	ATN1	2	349.47	372.88	512.35
ATOH8	ATOH8	2	131.89	196.93	248.68
ATOX1	ATOX1	2	467.57	339.95	391.7
ATP10A	ATP10A	1	215.64	237.93	123.84
ATP10D	ATP10D	5	617.31	849.8	701.82
ATP11A	ATP11A	6	500.18	581.96	522.23
ATP11B	ATP11B	6	1552.97	1705.08	1841.62
ATP11C	ATP11C	5	327.28	406.41	410.89
ATP13A1	ATP13A1	2	338.28	273.45	369.74
ATP13A2	ATP13A2	3	71.76	76.25	122.73
ATP13A3	ATP13A3	6	846.09	904.59	854.86
ATP1A1	ATP1A1	5	980.17	1182.4	1427.43
ATP1B1	ATP1B1	1	101.89	88.72	73.59
ATP1B2	ATP1B2	1	16.17	19.77	17.89
ATP1B3	ATP1B3	3	374.61	359.15	397.79
ATP23	ATP23	4	96.72	102.59	87.05
ATP2A1	ATP2A1	2	9.35	28.5	31.85
ATP2A2	ATP2A2	6	1901.21	1787.63	1680.03
ATP2A3	ATP2A3	3	66.61	70.72	55.91
ATP2B1	ATP2B1	6	931.72	912.99	838.74
ATP2B2	ATP2B2	2	51.3	30.29	9.34
ATP2B4	ATP2B4	12	3517.26	3160.89	2896.23
ATP2C1	ATP2C1	10	899.42	948.58	955.19
ATP5F1A	ATP5F1A	8	10168.35	5165.7	3184.96
ATP5F1B	ATP5F1B	10	11718.7	5636.18	3427.11
ATP5F1C	ATP5F1C	8	1903.66	949.56	592.11
ATP5F1D	ATP5F1D	1	1260.59	841.23	531.97
ATP5F1E	ATP5F1E	2	2144.71	1646.71	1205.78
ATP5IF1	ATP5IF1	2	1500.23	1148.82	1093.18
ATP5MC1	ATP5MC1	4	702.94	414.59	451.28
ATP5MC2	ATP5MC2	3	989.42	746.9	626.71
ATP5MC3	ATP5MC3	6	1887.13	1047.49	738.79
ATP5MD	ATP5MD	2	1043.11	708.17	603.76
ATP5ME	ATP5ME	1	524.6	383.36	300.45
ATP5MF	ATP5MF	2	1068.41	653.49	495.82
ATP5MG	ATP5MG	2	1899.67	1243.49	803.08
ATP5MPL	ATP5MPL	3	1212.26	818.01	659.28
ATP5PB	ATP5PB	2	4543.39	2632.58	2138.64
ATP5PD	ATP5PD	3	3772.44	2155.33	1399.88
ATP5PF	ATP5PF	6	668.49	538.69	467.03
ATP5PO	ATP5PO	6	3178.5	2143.2	1601.61
ATP6	ATP6	1	112030.42	62681.67	29899.6
ATP6AP1	ATP6AP1	3	885.06	732.69	586.12
ATP6AP2	ATP6AP2	3	966.7	975.33	938.06
ATP6V0A1	ATP6V0A1	13	845.32	947.55	1304.86
ATP6V0A2	ATP6V0A2	1	1106.08	882.6	619.44
ATP6V0B	ATP6V0B	3	388.58	320.65	220.73
ATP6V0C	ATP6V0C	1	680.88	575.36	459.89
ATP6V0D1	ATP6V0D1	5	793.34	604.7	368.02
ATP6V0E1	ATP6V0E1	2	912.57	866.95	768.85
ATP6V0E2	ATP6V0E2	1	107.84	129.49	113.14
ATP6V1A	ATP6V1A	6	687.09	487.03	457.45
ATP6V1B2	ATP6V1B2	4	848.64	721.31	680.59
ATP6V1C1	ATP6V1C1	6	628.51	603.21	479.85
ATP6V1E1	ATP6V1E1	2	1020.85	822.93	655.47
ATP6V1F	ATP6V1F	1	224.81	206.78	166.64
ATP6V1G1	ATP6V1G1	3	592.79	546.88	542.63
ATP6V1H	ATP6V1H	5	510.48	452.93	411.84
ATP7A	ATP7A	3	495.21	515.77	378.03
ATP7B	ATP7B	3	84.4	93.02	111.48
ATP8A1	ATP8A1	2	245.66	178.93	159.13
ATP8B1	ATP8B1	2	449.3	582.88	420.05
ATP8B2	ATP8B2	4	716.22	660.97	830.65
ATP8B3	ATP8B3	1	39.75	62.28	73.06
ATP8B4	ATP8B4	2	318.78	352.44	257.92
ATP9A	ATP9A	3	1009.17	1291.36	1108.32
ATP9B	ATP9B	10	882.81	949.74	993.43
ATPAF1	ATPAF1	1	523.27	425.98	436.44
ATPAF2	ATPAF2	3	163.53	120.08	85.44
ATR	ATR	4	426.48	453.24	698.03
ATRAID	ATRAID	3	595.62	449.83	429.52
ATRIP	ATRIP	4	163.19	153.94	122.24
ATRIP_TREX1	ATRIP_TREX1	1	13.99	18.81	18.3
ATRN	ATRN	5	1034.49	969.15	1073.81
ATRNL1	ATRNL1	2	351.46	356.74	169.51
ATRX	ATRX	10	2304.6	2273.0	1719.54
ATXN1	ATXN1	5	529.82	580.75	675.99
ATXN10	ATXN10	3	759.38	681.41	762.42
ATXN1L	ATXN1L	2	790.12	807.72	961.12
ATXN2	ATXN2	6	496.69	606.85	688.4
ATXN2L	ATXN2L	5	205.87	215.16	253.49
ATXN3	ATXN3	11	794.79	782.42	632.62
ATXN7	ATXN7	5	552.41	623.53	694.5
ATXN7L1	ATXN7L1	8	271.27	272.03	326.27
ATXN7L3	ATXN7L3	2	218.67	206.83	241.8
ATXN7L3B	ATXN7L3B	2	982.84	991.89	998.47
AUH	AUH	6	450.55	435.03	268.34
AUNIP	AUNIP	1	7.97	13.01	13.87
AUP1	AUP1	8	495.85	442.88	486.74
AUP1_DQX1	AUP1_DQX1	2	232.24	141.11	104.21
AURKAIP1	AURKAIP1	4	269.56	158.43	125.8
AURKB	AURKB	1	16.66	13.8	16.99
AUTS2	AUTS2	1	182.38	246.31	307.5
AVEN	AVEN	2	368.35	359.47	330.61
AVL9	AVL9	2	619.07	722.29	782.11
AVPI1	AVPI1	2	98.98	154.88	142.62
AVPR1A	AVPR1A	1	264.97	275.38	141.88
AXDND1	AXDND1	1	29.27	19.66	32.09
AXIN1	AXIN1	2	175.33	196.79	236.54
AXIN2	AXIN2	1	47.65	40.7	95.92
AXL	AXL	5	3285.1	3694.91	3460.51
AZGP1	AZGP1	1	17.81	19.15	37.82
AZI2	AZI2	2	430.39	363.58	337.19
AZIN1	AZIN1	10	1172.57	1194.02	992.84
AZIN2	AZIN2	2	98.31	101.89	87.55
B2M	B2M	4	3362.98	3171.39	2842.96
B3GALNT1	B3GALNT1	8	294.31	262.43	164.37
B3GALNT2	B3GALNT2	1	394.84	399.47	342.51
B3GALT1	B3GALT1	3	50.68	67.04	48.7
B3GALT2	B3GALT2	1	59.55	38.78	20.62
B3GALT4	B3GALT4	1	17.0	19.05	9.09
B3GALT4_RPS18	B3GALT4_RPS18	1	105.08	130.09	148.47
B3GALT6	B3GALT6	1	60.11	49.6	41.04
B3GAT3	B3GAT3	2	631.54	378.34	355.99
B3GLCT	B3GLCT	2	347.55	349.78	384.32
B3GNT2	B3GNT2	4	88.07	136.12	136.08
B3GNT2_LOC113268344	B3GNT2_LOC113268344	1	203.48	243.65	238.02
B3GNT5	B3GNT5	1	30.65	30.68	19.48
B3GNT7	B3GNT7	1	5.03	6.26	14.63
B3GNT8	B3GNT8	1	15.7	16.0	19.04
B3GNT9	B3GNT9	3	297.97	183.56	164.51
B3GNTL1	B3GNTL1	6	388.23	432.73	521.56
B4GALNT3	B4GALNT3	1	24.44	19.63	15.13
B4GALT1	B4GALT1	2	688.29	475.41	486.68
B4GALT2	B4GALT2	2	206.84	238.27	292.29
B4GALT3	B4GALT3	3	99.99	107.16	111.03
B4GALT4	B4GALT4	6	413.58	519.27	474.46
B4GALT5	B4GALT5	1	335.04	338.3	433.42
B4GALT6	B4GALT6	1	62.25	62.84	85.52
B4GALT7	B4GALT7	4	115.91	120.62	192.55
B4GAT1	B4GAT1	1	205.69	187.12	119.12
B9D1	B9D1	1	40.61	49.42	53.55
B9D2	B9D2	1	37.98	44.22	43.72
BAALC	BAALC	1	13.69	13.84	18.09
BABAM1	BABAM1	8	657.94	557.15	481.26
BABAM2	BABAM2	5	547.46	600.62	371.67
BACE1	BACE1	1	367.59	377.22	342.76
BACE2	BACE2	1	316.82	253.62	227.28
BACH1	BACH1	2	649.28	854.23	800.83
BACH2	BACH2	1	15.48	17.92	17.09
BAD	BAD	1	131.3	106.45	97.45
BAG1	BAG1	2	901.82	841.7	737.36
BAG2	BAG2	1	58.04	46.12	36.75
BAG2_RAB23	BAG2_RAB23	1	14.06	29.49	11.95
BAG3	BAG3	4	156.36	157.11	144.04
BAG4	BAG4	2	211.42	261.5	263.84
BAG5	BAG5	3	316.81	369.57	405.33
BAG6	BAG6	12	653.08	594.98	602.03
BAHCC1	BAHCC1	1	110.6	102.58	142.22
BAHD1	BAHD1	3	99.21	102.62	136.12
BAIAP2	BAIAP2	4	111.62	110.14	203.12
BAIAP2L1	BAIAP2L1	2	71.69	78.4	23.37
BAIAP2L2	BAIAP2L2	1	28.37	22.12	33.35
BAIAP3	BAIAP3	1	13.86	13.25	14.2
BAK1	BAK1	3	47.63	54.06	33.32
BAMBI	BAMBI	1	12.62	24.66	9.58
BANF1	BANF1	1	495.23	417.09	280.1
BANK1	BANK1	3	55.79	74.14	68.05
BANP	BANP	2	32.51	42.41	48.54
BAP1	BAP1	1	698.7	422.66	451.2
BARD1	BARD1	2	37.69	35.38	56.31
BASP1	BASP1	2	93.32	85.48	122.22
BATF2	BATF2	2	26.81	24.13	20.68
BATF3	BATF3	1	9.56	14.46	5.49
BAX	BAX	2	22.52	27.32	42.49
BAZ1A	BAZ1A	5	915.31	809.52	640.83
BAZ1B	BAZ1B	3	967.12	1107.25	1035.84
BAZ2A	BAZ2A	8	937.41	1197.28	1456.78
BAZ2B	BAZ2B	13	1416.2	1565.19	1418.67
BBC3	BBC3	1	9.14	10.05	14.21
BBIP1	BBIP1	2	54.5	45.0	26.05
